5796600,2300,5791200,110,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,66,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,73,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,83,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,92,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,116,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,82,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,60,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,56,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,50,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,43,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,33,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5791200,24,5797900,210,5790000,41,5798900,25,5789900,1,5799500,50,5785000,9,5799800,5,5782100,10
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
5795200,260,5790000,41,5796600,2300,5789900,1,5797900,210,5785000,9,5798900,25,5782100,10,5799500,50,5780000,174
5796600,2300,5790000,41,5797900,210,5789900,1,5798900,25,5785000,9,5799500,50,5782100,10,5799800,5,5780000,174
